,age,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,capital.gain,capital.loss,income
29232,30,9,2,13,0,4,1,40,0,0,0
29233,70,15,2,9,0,4,1,35,0,0,1
29234,25,13,6,3,1,4,0,40,0,0,0
29235,59,9,2,6,5,4,0,40,0,0,1
29236,22,10,4,2,1,4,1,40,0,0,0
29237,41,12,5,2,1,4,1,50,0,0,0
29238,62,9,2,3,0,4,1,45,0,0,1
29239,54,9,4,0,2,4,0,40,0,0,0
29240,38,9,4,7,4,2,0,40,0,0,0
29241,36,7,2,6,0,4,1,40,0,0,0
29242,74,9,2,3,0,4,1,30,0,0,1
29243,35,3,2,7,5,4,0,15,0,0,0
29244,41,8,0,0,1,0,1,40,0,0,0
29245,30,11,2,12,5,4,0,40,0,0,0
29246,25,9,2,6,0,4,1,48,0,0,0
29247,48,14,2,3,0,4,1,50,0,0,1
29248,50,3,4,12,1,1,0,15,0,0,0
29249,19,9,4,0,3,4,0,40,0,0,0
29250,51,10,2,11,0,4,1,40,0,0,0
29251,39,13,0,0,4,4,1,40,0,0,0
29252,20,7,4,7,3,4,0,40,0,0,0
29253,17,7,4,5,3,4,1,16,0,0,0
29254,42,10,2,11,0,4,1,50,0,0,1
29255,25,10,4,7,2,3,0,25,0,0,0
29256,36,9,0,0,4,4,0,40,0,0,0
29257,65,16,6,9,1,4,0,40,0,0,0
29258,32,13,2,6,0,4,1,70,0,0,1
29259,33,13,4,9,1,4,1,45,0,0,0
29260,32,10,4,12,4,2,0,20,0,0,0
29261,25,9,2,13,0,4,1,40,0,0,0
29262,41,10,0,10,4,4,0,40,0,0,0
29263,44,9,2,2,0,4,1,40,0,0,1
29264,36,9,0,3,1,4,1,52,0,0,0
29265,24,7,2,5,0,3,1,40,0,0,0
29266,17,4,4,11,3,4,1,8,0,0,0
29267,32,13,0,3,4,2,0,30,0,0,0
29268,67,7,6,7,1,4,0,40,0,0,0
29269,21,10,4,14,2,1,1,10,0,0,0
29270,39,10,2,3,0,4,1,40,0,0,1
29271,18,10,4,2,1,4,0,35,0,0,0
29272,50,13,2,2,0,4,1,45,0,0,1
29273,24,6,4,11,1,4,0,15,0,0,0
29274,21,10,4,0,1,4,0,40,0,0,0
29275,24,13,4,0,2,1,0,16,0,0,0
29276,34,11,4,7,3,4,1,40,0,0,0
29277,68,6,2,14,0,4,1,35,0,0,0
29278,49,6,4,2,1,2,1,32,0,0,0
29279,50,9,0,6,1,0,0,40,0,0,0
29280,33,12,0,3,3,4,0,40,0,0,0
29281,18,10,4,0,3,4,1,40,0,0,0
29282,45,11,0,0,4,4,0,55,0,0,1
29283,20,9,4,11,1,4,0,35,0,0,0
29284,64,9,6,0,1,4,0,40,0,0,0
29285,39,16,4,9,1,4,1,45,0,0,0
29286,35,9,4,2,1,4,1,70,0,0,0
29287,21,10,4,7,1,4,1,32,0,0,0
29288,29,12,4,12,1,4,1,45,0,0,0
29289,38,13,2,3,5,2,0,30,0,0,1
29290,45,9,0,7,4,4,0,40,0,0,0
29291,30,14,0,9,1,1,1,50,0,0,1
29292,41,10,2,0,5,4,0,40,0,0,1
29293,37,9,4,2,1,1,1,40,0,0,0
29294,20,9,4,14,1,4,0,30,0,0,0
29295,45,9,2,3,0,4,1,48,0,0,1
29296,20,9,4,0,2,4,1,20,0,0,0
29297,35,10,2,3,0,4,1,40,0,0,0
29298,24,13,2,9,0,4,1,50,0,0,0
29299,19,10,4,13,1,4,1,50,0,0,0
29300,23,9,4,7,3,4,1,35,0,0,0
29301,34,13,4,9,1,4,0,45,0,0,0
29302,23,7,4,14,1,2,1,40,0,0,0
29303,36,3,2,13,0,4,1,50,0,0,1
29304,46,9,4,5,2,4,1,5,0,0,0
29305,38,13,2,3,0,4,1,42,0,0,1
29306,55,8,6,0,1,4,0,40,0,0,0
29307,27,10,4,0,2,1,1,40,0,0,0
29308,48,10,2,2,0,4,1,45,0,0,1
29309,35,9,0,7,3,4,0,50,0,0,0
29310,47,9,2,2,0,4,1,40,0,0,0
29311,32,10,2,11,0,4,1,40,0,0,0
29312,40,9,2,5,0,4,1,46,0,0,0
29313,41,10,2,11,0,4,1,50,0,0,1
29314,47,13,0,9,1,4,1,40,0,0,0
29315,21,10,4,11,3,2,0,25,0,0,0
29316,45,14,2,0,0,4,1,35,0,0,0
29317,33,4,4,7,4,2,0,14,0,0,0
29318,68,10,3,4,4,4,0,25,0,0,0
29319,44,15,2,3,0,4,1,55,0,0,1
29320,49,6,2,6,0,4,1,50,0,0,0
29321,45,16,2,9,0,4,1,40,0,0,1
29322,29,4,2,13,0,4,1,40,0,0,0
29323,46,10,2,3,0,1,1,60,0,0,0
29324,19,9,4,2,2,4,1,25,0,0,0
29325,56,6,2,5,0,4,1,40,0,0,0
29326,55,9,2,2,0,4,1,60,0,0,0
29327,29,9,4,2,1,4,1,50,0,0,0
29328,21,9,4,8,1,4,0,25,0,0,0
29329,38,9,0,2,1,4,1,40,0,0,0
29330,52,3,4,5,1,4,1,50,0,0,0
29331,22,9,4,7,3,4,0,40,0,0,0
29332,20,9,2,0,0,4,1,60,0,0,0
29333,31,9,4,2,3,2,1,50,0,0,0
29334,39,9,2,2,0,4,1,40,0,0,0
29335,55,10,0,12,1,4,0,40,0,0,0
29336,35,12,5,11,4,4,1,40,0,0,0
29337,67,9,2,14,5,4,0,5,0,0,0
29338,61,14,2,3,0,4,1,60,0,0,1
29339,18,9,4,5,3,4,1,30,0,0,0
29340,51,13,6,0,1,4,1,40,0,0,0
29341,37,9,2,6,0,4,1,40,0,0,0
29342,21,10,4,14,3,4,0,25,0,0,0
29343,32,10,4,7,3,4,0,38,0,0,0
29344,48,9,5,2,4,2,1,45,0,0,0
29345,62,4,2,13,0,4,1,53,0,0,0
29346,21,10,4,14,3,4,1,40,0,0,0
29347,28,9,4,13,1,4,1,45,0,0,0
29348,20,10,4,0,3,4,0,15,0,0,0
29349,41,13,2,4,0,4,1,40,0,0,0
29350,29,13,4,0,1,2,0,40,0,0,0
29351,43,13,2,9,0,4,1,37,0,0,1
29352,20,10,4,5,2,4,1,20,0,0,0
29353,29,13,2,3,0,2,1,55,0,0,1
29354,51,13,6,9,1,2,0,40,0,0,0
29355,40,11,2,2,0,4,1,40,0,0,1
29356,26,3,4,13,1,4,1,40,0,0,0
29357,30,13,4,9,3,4,0,40,0,0,0
29358,36,9,6,7,1,4,0,40,0,0,0
29359,42,10,4,12,1,4,0,40,0,0,1
29360,41,9,2,5,0,4,1,40,0,0,0
29361,43,13,2,3,0,4,1,45,0,0,1
29362,20,10,4,5,3,4,1,20,0,0,0
29363,43,13,0,12,3,4,1,40,0,0,0
29364,45,10,2,9,0,4,1,40,0,0,1
29365,39,9,4,4,4,4,1,40,0,0,0
29366,31,14,2,9,0,4,1,45,0,0,0
29367,23,10,4,11,2,1,1,25,0,0,0
29368,38,14,0,0,1,4,0,40,0,0,0
29369,37,9,2,13,0,4,1,45,0,0,1
29370,18,9,4,6,2,4,0,40,0,0,0
29371,41,9,2,3,0,4,1,45,0,0,0
29372,23,12,2,14,0,4,1,20,0,0,0
29373,26,13,4,9,3,4,1,30,0,0,0
29374,37,9,2,2,0,4,1,40,0,0,0
29375,33,10,2,9,0,4,1,40,0,0,1
29376,31,13,4,12,1,4,1,40,0,0,0
29377,27,10,2,3,0,4,1,80,0,0,0
29378,35,14,2,11,0,4,1,40,0,0,1
29379,28,10,2,0,5,4,0,30,0,0,1
29380,59,9,4,0,1,4,1,50,0,0,0
29381,42,13,2,9,0,4,1,40,0,0,0
29382,50,9,2,13,0,4,1,40,0,0,1
29383,27,12,4,14,1,4,0,45,0,0,0
29384,32,10,0,6,4,4,0,40,0,0,0
29385,27,9,5,2,4,2,1,40,0,0,0
29386,43,13,0,6,2,4,1,40,0,0,0
29387,46,7,0,9,4,0,1,40,0,0,1
29388,41,10,2,11,0,4,1,50,0,0,1
29389,20,10,4,11,3,4,0,30,0,0,0
29390,57,13,2,3,0,4,1,40,0,0,1
29391,45,4,2,6,0,2,1,40,0,0,0
29392,23,7,2,5,0,4,1,40,0,0,0
29393,55,9,2,14,0,4,1,50,0,0,1
29394,58,10,2,2,0,4,1,40,0,0,1
29395,38,11,4,3,2,1,0,40,0,0,0
29396,29,10,4,11,2,4,1,50,0,0,0
29397,57,9,0,14,3,1,1,20,0,0,0
29398,26,13,4,9,1,4,0,40,0,0,0
29399,42,13,2,0,0,1,1,40,0,0,1
29400,61,9,5,13,4,1,1,45,0,0,1
29401,43,9,0,6,3,4,1,40,0,0,0
29402,51,9,2,2,0,4,1,56,0,0,1
29403,23,9,4,5,1,4,1,40,0,0,0
29404,24,9,4,6,4,4,0,40,0,0,0
29405,25,10,4,0,1,4,1,38,0,0,0
29406,22,10,4,14,3,4,1,40,0,0,0
29407,38,11,2,2,0,4,1,50,0,0,0
29408,48,9,2,5,5,4,0,16,0,0,1
29409,33,9,4,2,1,4,1,30,0,0,0
29410,46,14,2,3,0,4,1,55,0,0,1
29411,18,4,4,7,2,1,0,40,0,0,0
29412,52,9,2,2,0,4,1,40,0,0,0
29413,28,9,4,9,1,4,1,40,0,0,0
29414,37,10,4,7,2,1,1,30,0,0,0
29415,23,10,4,14,1,4,0,15,0,0,0
29416,45,14,2,9,0,4,1,50,0,0,1
29417,17,6,4,11,3,4,0,16,0,0,0
29418,56,14,2,9,0,4,1,40,0,0,1
29419,38,12,0,3,4,4,1,45,0,0,0
29420,81,4,2,13,0,4,1,10,0,0,0
29421,22,10,4,6,3,4,0,30,0,0,0
29422,43,10,0,0,4,4,0,40,0,0,0
29423,66,10,2,14,0,4,1,50,0,0,0
29424,50,9,2,13,0,4,1,40,0,0,1
29425,31,10,5,5,1,4,1,40,0,0,0
29426,35,10,0,3,1,4,0,40,0,0,0
29427,21,10,4,14,3,4,0,35,0,0,0
29428,36,13,5,7,4,2,0,35,0,0,0
29429,33,4,2,4,0,4,1,40,0,0,0
29430,37,9,2,14,0,4,1,55,0,0,0
29431,50,9,4,5,3,4,1,25,0,0,0
29432,55,10,2,9,0,4,1,40,0,0,1
29433,29,9,0,6,4,4,0,40,0,0,0
29434,24,10,4,7,2,2,0,30,0,0,0
29435,39,10,0,0,1,4,1,40,0,0,1
29436,34,13,4,11,1,4,1,40,0,0,0
29437,29,4,0,2,4,4,0,55,0,0,0
29438,60,10,2,2,0,3,1,32,0,0,1
29439,33,14,2,3,5,4,0,50,0,0,1
29440,58,5,4,5,3,4,1,40,0,0,0
29441,27,10,5,11,1,4,1,40,0,0,0
29442,46,10,0,10,4,0,0,40,0,0,0
29443,63,9,0,10,1,4,1,40,0,0,0
29444,38,10,0,7,4,4,0,40,0,0,0
29445,23,10,4,2,3,4,1,15,0,0,0
29446,31,15,2,9,5,4,0,60,0,0,1
29447,49,9,2,3,0,4,1,40,0,0,1
29448,45,16,2,9,0,4,1,60,0,0,1
29449,42,5,2,13,0,4,1,40,0,0,0
29450,48,9,2,6,0,4,1,40,0,0,0
29451,33,9,2,2,0,4,1,40,0,0,0
29452,24,10,4,0,3,4,1,40,0,0,0
29453,49,10,2,11,0,4,1,50,0,0,0
29454,50,9,0,0,1,4,0,40,0,0,0
29455,19,10,4,7,3,4,0,20,0,0,0
29456,18,6,4,7,3,4,0,28,0,0,0
29457,20,9,4,2,1,4,1,40,0,0,0
29458,42,9,0,13,1,4,1,40,0,0,0
29459,46,9,2,6,0,1,1,40,0,0,1
29460,40,9,2,0,5,4,0,20,0,0,1
29461,54,14,2,3,0,1,1,45,0,0,1
29462,28,9,2,2,0,4,1,45,0,0,0
29463,38,10,2,2,0,4,1,40,0,0,1
29464,28,10,4,8,1,4,0,40,0,0,0
29465,22,7,4,2,3,4,1,40,0,0,0
29466,31,13,2,3,0,4,1,50,0,0,1
29467,27,9,2,2,0,4,1,40,0,0,0
29468,45,13,2,9,0,4,1,42,0,0,1
29469,38,13,2,3,0,4,1,40,0,0,1
29470,75,14,4,10,1,4,1,16,0,0,0
29471,41,14,0,3,4,2,0,60,0,0,1
29472,37,13,2,11,0,4,1,60,0,0,1
29473,47,9,4,3,3,4,0,50,0,0,0
29474,34,13,2,9,0,4,1,45,0,0,1
29475,25,9,2,2,3,4,1,40,0,0,0
29476,52,9,6,0,1,4,0,40,0,0,0
29477,35,9,4,4,1,3,1,40,0,0,0
29478,44,8,2,7,2,4,0,35,0,0,0
29479,27,9,2,3,0,4,1,80,0,0,1
29480,42,10,4,12,1,4,1,33,0,0,0
29481,26,5,4,7,3,4,0,38,0,0,0
29482,23,9,4,9,1,4,1,40,0,0,0
29483,28,9,4,9,1,0,0,40,0,0,0
29484,38,9,2,2,0,4,1,50,0,0,0
29485,28,10,4,2,3,4,1,50,0,0,0
29486,29,9,4,0,2,4,0,40,0,0,0
29487,23,13,4,14,1,1,1,35,0,0,0
29488,30,10,4,3,3,2,0,40,0,0,0
29489,48,10,2,5,0,4,1,40,0,0,0
29490,45,10,2,3,0,1,1,72,0,0,0
29491,38,14,2,3,0,4,1,60,0,0,1
29492,24,9,4,5,2,4,1,40,0,0,0
29493,47,16,2,9,0,4,1,40,0,0,1
29494,22,9,4,7,1,4,0,48,0,0,0
29495,29,10,4,9,2,4,0,40,0,0,0
29496,45,12,0,2,1,4,1,40,0,0,0
29497,24,9,4,2,3,4,1,40,0,0,0
29498,40,9,2,6,0,4,1,40,0,0,0
29499,28,5,2,2,0,2,1,40,0,0,1
29500,46,13,0,9,4,4,0,50,0,0,1
29501,34,10,2,14,5,4,0,4,0,0,0
29502,32,10,2,6,0,4,1,40,0,0,0
29503,20,9,4,11,1,4,1,40,0,0,0
29504,23,10,4,7,4,4,1,35,0,0,0
29505,46,9,2,7,0,4,1,40,0,0,0
29506,21,9,4,11,3,4,0,35,0,0,0
29507,59,14,2,3,0,1,1,40,0,0,1
29508,31,10,2,9,0,4,1,50,0,0,0
29509,48,10,0,3,1,4,0,40,0,0,0
29510,34,4,2,13,0,4,1,40,0,0,0
29511,19,10,4,7,3,4,1,25,0,0,0
29512,20,10,4,11,3,4,1,35,0,0,0
29513,29,13,4,9,3,4,1,50,0,0,0
29514,54,10,2,2,0,4,1,40,0,0,1
29515,36,9,2,2,0,4,1,52,0,0,0
29516,43,13,4,11,1,4,1,50,0,0,1
29517,33,14,2,9,0,4,1,45,0,0,1
29518,33,6,0,7,4,4,0,45,0,0,0
29519,36,10,2,13,0,4,1,40,0,0,0
29520,37,11,2,14,0,4,1,54,0,0,1
29521,64,8,2,14,0,4,1,24,0,0,0
29522,45,9,2,2,0,4,1,60,0,0,0
29523,25,13,4,0,1,4,0,40,0,0,0
29524,28,11,2,6,0,4,1,40,0,0,0
29525,23,9,4,8,3,4,1,40,0,0,0
29526,24,9,4,3,1,4,0,40,0,0,0
29527,58,10,0,9,1,4,0,40,0,0,0
29528,36,11,0,12,4,4,0,40,0,0,0
29529,46,10,2,11,0,4,1,50,0,0,0
29530,23,4,4,14,1,4,0,40,0,0,0
29531,26,9,4,7,4,2,1,40,0,0,0
29532,52,3,4,5,1,4,0,40,0,0,0
29533,19,9,4,7,1,4,0,45,0,0,0
29534,33,13,2,9,0,4,1,60,0,0,1
29535,60,9,2,2,0,4,1,40,0,0,0
29536,39,10,0,3,1,4,1,38,0,0,0
29537,45,13,0,3,1,4,1,45,0,0,0
29538,37,10,3,0,4,2,0,40,0,0,0
29539,29,12,4,12,3,4,1,40,0,0,0
29540,53,10,2,2,0,4,1,66,0,0,0
29541,20,10,4,13,3,4,1,40,0,0,0
29542,39,14,4,9,3,4,0,40,0,0,0
29543,36,9,2,2,0,4,1,45,0,0,0
29544,53,4,0,6,4,2,0,56,0,0,0
29545,34,10,2,3,0,4,1,50,0,0,1
29546,36,9,2,14,0,4,1,40,0,0,0
29547,41,13,0,9,4,4,0,40,0,0,0
29548,34,9,0,3,4,4,0,38,0,0,0
29549,68,5,2,14,0,4,1,2,0,0,0
29550,37,13,2,9,0,3,1,50,0,0,1
29551,22,10,2,12,0,4,1,40,0,0,0
29552,43,8,2,2,0,4,1,40,0,0,0
29553,19,10,4,14,2,4,0,30,0,0,0
29554,36,10,4,3,1,4,1,40,0,0,0
29555,47,9,2,11,0,4,1,55,0,0,1
29556,25,11,4,7,2,1,0,40,0,0,0
29557,33,10,5,6,1,4,1,40,0,0,0
29558,27,10,4,6,2,4,0,40,0,0,0
29559,33,10,4,12,1,4,1,70,0,0,0
29560,24,9,2,13,3,4,0,40,0,0,0
29561,47,10,0,9,1,4,0,40,0,0,0
29562,48,6,2,3,0,4,1,40,0,0,0
29563,28,9,2,11,0,4,1,50,0,0,0
29564,33,13,2,9,0,4,1,40,0,0,1
29565,33,11,4,10,1,4,1,56,0,0,0
29566,26,10,4,0,1,4,0,25,0,0,0
29567,22,11,4,3,3,4,1,40,0,0,0
29568,34,10,2,3,0,4,1,55,0,0,1
29569,31,10,4,3,3,4,1,45,0,0,0
29570,73,9,6,14,1,4,0,15,0,0,0
29571,38,11,2,3,0,4,1,40,0,0,0
29572,51,10,2,9,5,4,0,40,0,0,1
29573,36,10,2,3,0,4,1,40,0,0,0
29574,64,9,2,11,0,4,1,15,0,0,1
29575,24,10,4,6,3,4,1,55,0,0,0
29576,21,10,4,3,3,4,0,20,0,0,0
29577,28,10,2,2,0,4,1,60,0,0,1
29578,18,7,4,14,3,4,1,25,0,0,0
29579,41,9,2,2,0,4,1,50,0,0,0
29580,17,5,4,7,3,4,1,16,0,0,0
29581,58,16,2,9,0,4,1,50,0,0,1
29582,50,13,2,11,0,4,1,8,0,0,0
29583,30,7,3,5,1,0,1,40,0,0,0
29584,47,9,2,2,0,4,1,40,0,0,0
29585,24,10,4,11,3,4,1,20,0,0,0
29586,50,10,2,3,0,2,1,40,0,0,0
29587,29,14,4,9,1,4,1,55,0,0,0
29588,31,16,2,9,0,4,1,40,0,0,1
29589,40,9,2,4,0,4,1,70,0,0,1
29590,31,10,4,11,1,4,0,60,0,0,0
29591,53,5,2,6,0,2,1,40,0,0,0
29592,33,9,4,0,1,4,0,40,0,0,0
29593,43,13,2,7,0,4,1,40,0,0,0
29594,38,13,2,3,5,4,0,50,0,0,1
29595,18,7,4,11,3,4,0,30,0,0,0
29596,50,9,2,3,0,4,1,40,0,0,1
29597,27,7,2,2,0,4,1,40,0,0,0
29598,19,10,4,11,3,4,0,25,0,0,0
29599,24,13,4,12,1,4,0,40,0,0,0
29600,25,14,4,9,3,4,1,35,0,0,0
29601,34,13,0,11,1,4,0,50,0,0,1
29602,30,11,2,11,0,4,1,35,0,0,0
29603,37,14,0,9,1,4,0,40,0,0,0
29604,38,9,2,6,0,4,1,48,0,0,1
29605,67,9,2,0,0,1,1,12,0,0,0
29606,35,9,2,13,0,4,1,30,0,0,0
29607,75,9,2,4,0,4,1,30,0,0,0
29608,47,10,2,3,5,4,0,50,0,0,0
29609,23,6,2,5,0,4,1,40,0,0,0
29610,51,9,0,0,1,4,0,8,0,0,0
29611,42,9,0,7,1,2,1,40,0,0,0
29612,32,10,2,12,5,4,0,32,0,0,1
29613,54,9,5,11,4,4,0,35,0,0,0
29614,20,10,4,5,3,4,0,40,0,0,0
29615,39,9,2,2,0,4,1,40,0,0,1
29616,35,9,4,6,1,4,0,40,0,0,0
29617,45,13,2,2,0,4,1,35,0,0,1
29618,27,13,4,11,1,4,0,40,0,0,0
29619,61,4,2,11,0,4,1,30,0,0,1
29620,41,9,4,11,1,4,1,50,0,0,0
29621,22,10,4,12,3,4,1,40,0,0,0
29622,66,13,2,14,0,4,1,6,0,0,0
29623,25,10,2,2,0,4,1,40,0,0,0
29624,20,10,4,7,3,4,0,35,0,0,0
29625,20,10,4,6,2,2,0,35,0,0,0
29626,67,13,2,3,0,4,1,16,0,0,0
29627,44,10,2,11,0,4,1,60,0,0,1
29628,42,9,2,11,0,4,1,60,0,0,1
29629,29,10,4,0,1,3,1,40,0,0,0
29630,48,10,4,2,4,4,0,38,0,0,1
29631,25,9,4,0,2,2,0,40,0,0,0
29632,31,9,0,7,4,4,0,99,0,0,1
29633,40,14,0,9,1,4,1,20,0,0,0
29634,26,10,2,11,0,4,1,40,0,0,0
29635,28,9,2,7,3,4,0,35,0,0,0
29636,52,10,2,2,0,4,1,40,0,0,1
29637,41,9,2,9,0,4,1,40,0,0,0
29638,39,13,2,4,5,4,0,50,0,0,0
29639,48,9,4,0,1,2,0,16,0,0,0
29640,19,9,4,11,1,4,0,30,0,0,0
29641,19,10,4,11,2,4,1,40,0,0,0
29642,32,9,4,5,3,4,1,50,0,0,0
29643,39,9,4,5,2,4,1,40,0,0,0
29644,33,9,2,2,0,4,1,40,0,0,0
29645,38,9,4,5,1,4,1,40,0,0,0
29646,27,10,4,4,3,4,1,45,0,0,0
29647,23,9,4,3,3,4,0,45,0,0,0
29648,59,11,0,14,1,4,1,48,0,0,0
29649,25,13,4,0,1,1,1,20,0,0,0
29650,37,12,2,11,0,4,1,68,0,0,0
29651,31,9,2,13,0,4,1,65,0,0,0
29652,24,12,4,11,3,4,0,37,0,0,0
29653,53,13,0,0,4,4,0,38,0,0,0
29654,26,10,4,5,2,2,1,40,0,0,0
29655,25,10,2,0,5,4,0,40,0,0,1
29656,59,7,4,6,1,4,1,40,0,0,0
29657,39,9,0,0,4,4,0,40,0,0,0
29658,28,10,4,5,3,4,1,40,0,0,0
29659,22,9,4,5,1,4,1,40,0,0,0
29660,20,9,4,2,2,4,1,40,0,0,0
29661,25,10,4,7,3,4,0,40,0,0,0
29662,27,10,4,2,4,4,1,50,0,0,0
29663,20,9,4,11,4,4,1,40,0,0,0
29664,63,10,6,14,1,2,0,24,0,0,0
29665,43,6,0,4,4,4,1,25,0,0,0
29666,39,10,0,0,1,4,0,40,0,0,0
29667,27,13,4,9,1,4,1,45,0,0,0
29668,17,6,4,11,3,4,0,5,0,0,0
29669,40,15,2,9,0,4,1,72,0,0,0
29670,50,10,2,2,0,4,1,48,0,0,1
29671,23,13,4,0,3,4,0,35,0,0,0
29672,30,9,4,3,1,4,0,40,0,0,0
29673,24,9,2,5,0,4,1,50,0,0,0
29674,23,13,4,0,3,4,0,20,0,0,0
29675,45,13,2,2,0,4,1,20,0,0,0
29676,22,10,4,11,2,4,1,20,0,0,0
29677,41,10,4,5,1,4,1,40,0,0,0
29678,48,4,2,6,0,4,1,40,0,0,1
29679,31,9,0,6,2,4,1,40,0,0,0
29680,49,13,2,3,0,4,1,50,0,0,0
29681,38,9,4,2,1,4,1,40,0,0,0
29682,58,9,2,13,0,4,1,48,0,0,0
29683,58,13,0,9,1,4,0,50,0,0,0
29684,61,9,2,3,0,4,1,40,0,0,0
29685,32,11,2,12,0,4,1,45,0,0,1
29686,33,9,0,2,1,4,1,50,0,0,0
29687,28,13,5,3,1,4,0,50,0,0,1
29688,22,10,4,7,3,4,0,11,0,0,0
29689,35,9,2,2,0,4,1,40,0,0,1
29690,59,9,2,11,0,4,1,55,0,0,0
29691,50,9,2,11,0,2,1,40,0,0,0
29692,56,8,6,3,1,4,0,40,0,0,0
29693,36,9,4,2,1,4,1,40,0,0,0
29694,18,6,4,14,3,4,1,30,0,0,0
29695,28,10,2,11,0,0,1,60,0,0,0
29696,42,11,2,9,0,2,1,40,0,0,1
29697,60,9,2,7,0,4,1,40,0,0,0
29698,41,10,2,11,0,4,1,91,0,0,0
29699,36,9,2,2,0,4,1,55,0,0,1
29700,52,14,2,9,0,4,1,40,0,0,1
29701,42,9,2,13,0,4,1,40,0,0,0
29702,26,10,2,10,0,4,1,55,0,0,1
29703,31,13,0,9,4,4,0,40,0,0,0
29704,47,3,5,11,4,4,0,40,0,0,0
29705,35,10,2,6,0,4,1,50,0,0,0
29706,19,5,4,5,3,4,1,25,0,0,0
29707,59,10,2,11,5,4,0,80,0,0,1
29708,38,13,2,3,0,4,1,40,0,0,1
29709,36,13,2,3,0,4,1,50,0,0,0
29710,35,14,4,3,1,4,0,55,0,0,0
29711,39,9,2,4,0,4,1,30,0,0,0
29712,64,10,5,7,1,4,1,40,0,0,0
29713,17,6,4,7,3,4,0,25,0,0,0
29714,49,10,2,7,0,4,1,32,0,0,0
29715,19,10,4,7,3,4,0,25,0,0,0
29716,26,9,4,5,1,4,1,45,0,0,0
29717,38,4,2,0,0,4,1,40,0,0,0
29718,25,13,4,3,2,4,0,25,0,0,0
29719,19,9,4,9,1,4,0,40,0,0,0
29720,22,11,4,3,4,1,1,40,0,0,0
29721,60,10,0,2,3,4,1,44,0,0,1
29722,46,9,5,2,1,4,1,37,0,0,0
29723,33,10,4,7,3,4,1,40,0,0,0
29724,51,14,0,3,1,4,0,40,0,0,0
29725,18,9,4,14,3,4,0,30,0,0,0
29726,60,9,2,4,0,4,1,25,0,0,0
29727,39,9,2,4,0,4,1,60,0,0,0
29728,39,12,4,12,1,4,0,40,0,0,0
29729,40,10,4,3,1,4,1,40,0,0,0
29730,48,10,2,3,0,4,1,65,0,0,1
29731,24,9,4,5,2,4,1,40,0,0,0
29732,32,9,0,5,1,4,1,40,0,0,0
29733,31,10,2,2,0,4,1,60,0,0,0
29734,39,9,4,6,1,2,1,40,0,0,0
29735,27,14,4,3,3,4,0,40,0,0,0
29736,45,14,4,0,1,2,1,38,0,0,0
29737,22,9,0,14,2,2,0,40,0,0,0
29738,31,13,4,2,1,1,1,40,0,0,0
29739,63,9,0,3,1,4,0,40,0,0,0
29740,45,13,2,3,0,4,1,50,0,0,1
29741,28,10,5,0,4,4,0,50,0,0,0
29742,23,13,4,11,3,4,0,40,0,0,0
29743,50,9,2,2,0,4,1,44,0,0,1
29744,33,8,2,10,0,4,1,40,0,0,0
29745,22,10,4,14,3,4,1,40,0,0,0
29746,29,10,2,13,0,4,1,40,0,0,0
29747,36,9,0,0,4,4,0,35,0,0,0
29748,60,2,2,2,0,4,1,40,0,0,1
29749,46,13,2,13,0,4,1,50,0,0,0
29750,67,14,6,14,1,4,0,40,0,0,0
29751,20,10,4,14,3,4,0,15,0,0,0
29752,23,13,4,11,3,4,1,55,0,0,0
29753,38,9,2,3,0,4,1,50,0,0,0
29754,60,15,2,3,0,4,1,40,0,0,1
29755,20,10,4,2,1,4,0,35,0,0,0
29756,37,10,6,6,4,2,0,48,0,0,0
29757,37,9,4,2,4,4,1,40,0,0,0
29758,58,9,2,2,0,4,1,40,0,0,0
29759,25,13,4,2,3,4,1,30,0,0,0
29760,27,10,4,0,4,4,0,60,0,0,0
29761,33,10,2,6,0,4,1,55,0,0,0
29762,43,10,0,0,1,4,0,40,0,0,0
29763,21,10,4,12,3,2,1,20,0,0,0
29764,45,9,2,2,0,3,1,40,0,0,0
29765,44,3,2,6,0,2,1,40,0,0,0
29766,52,4,2,14,0,4,1,40,0,0,0
29767,31,9,4,7,3,2,0,20,0,0,0
29768,18,7,4,7,3,1,1,15,0,0,0
29769,20,9,4,7,3,4,0,30,0,0,0
29770,32,9,4,6,1,4,1,40,0,0,0
29771,48,6,2,13,0,2,1,40,0,0,0
29772,46,9,2,7,0,2,1,40,0,0,0
29773,28,9,2,6,0,4,1,50,0,0,0
29774,27,9,4,11,1,2,1,40,0,0,0
29775,18,10,4,11,3,4,0,32,0,0,0
29776,50,14,2,11,0,4,1,40,0,0,1
29777,43,9,2,6,5,4,0,40,0,0,0
29778,32,13,0,11,4,4,0,30,0,0,0
29779,43,9,5,3,1,4,0,48,0,0,0
29780,50,13,2,3,0,4,1,40,0,0,1
29781,35,10,0,3,1,4,0,40,0,0,1
29782,20,9,4,14,3,4,0,5,0,0,0
29783,73,9,6,14,1,4,0,65,0,0,0
29784,46,9,0,0,3,4,0,45,0,0,0
29785,58,9,2,13,0,4,1,60,0,0,1
29786,40,9,4,2,1,4,1,50,0,0,0
29787,25,13,4,0,3,4,1,40,0,0,0
29788,22,12,4,0,1,4,0,25,0,0,0
29789,33,13,2,9,0,4,1,40,0,0,0
